SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
198797,9606.ENSP00000306884 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000306884 (pp) 9606.ENSP00000346839,False,pp,0.604,,0.0,0.0,0.0,0.042,0.0,0.0,0.604
198806,9606.ENSP00000311344 (pp) 9606.ENSP00000368166,pp,9606.ENSP00000311344 (pp) 9606.ENSP00000368166,False,pp,0.524,,0.0,0.0,0.0,0.0,0.0,0.5,0.088
198809,9606.ENSP00000312535 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000312535 (pp) 9606.ENSP00000346839,False,pp,0.601,,0.0,0.0,0.0,0.0,0.0,0.0,0.601
198815,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,False,pp,0.584,,0.0,0.0,0.0,0.085,0.0,0.5,0.164
198818,9606.ENSP00000317780 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000355206,False,pp,0.871,,0.0,0.0,0.0,0.079,0.83,0.0,0.246
198821,9606.ENSP00000317780 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000419087,False,pp,0.884,,0.0,0.0,0.0,0.184,0.8,0.0,0.348
198827,9606.ENSP00000317780 (pp) 9606.ENSP00000346196,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000346196,False,pp,0.926,,0.0,0.0,0.0,0.416,0.812,0.0,0.385
198569,9606.ENSP00000215375 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000355206,False,pp,0.531,,0.231,0.0,0.0,0.068,0.0,0.0,0.398
198824,9606.ENSP00000317780 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000441126,False,pp,0.916,,0.0,0.0,0.0,0.397,0.811,0.0,0.323
198575,9606.ENSP00000215375 (pp) 9606.ENSP00000346196,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000346196,False,pp,0.538,,0.0,0.0,0.0,0.259,0.095,0.0,0.366
198830,9606.ENSP00000317780 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000317780 (pp) 9606.ENSP00000458770,False,pp,0.986,,0.0,0.0,0.0,0.817,0.859,0.0,0.519
198839,9606.ENSP00000341442 (pp) 9606.ENSP00000445786,pp,9606.ENSP00000341442 (pp) 9606.ENSP00000445786,False,pp,0.699,,0.0,0.0,0.0,0.523,0.0,0.0,0.395
198581,9606.ENSP00000215375 (pp) 9606.ENSP00000281031,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000281031,False,pp,0.755,,0.0,0.0,0.0,0.635,0.085,0.0,0.327
198842,9606.ENSP00000342793 (pp) 9606.ENSP00000343325,pp,9606.ENSP00000342793 (pp) 9606.ENSP00000343325,False,pp,0.643,,0.0,0.0,0.0,0.1,0.292,0.0,0.485
198584,9606.ENSP00000215375 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000458770,False,pp,0.924,,0.057,0.0,0.0,0.835,0.0,0.0,0.554
198590,9606.ENSP00000215375 (pp) 9606.ENSP00000258424,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000258424,False,pp,0.975,,0.0,0.0,0.0,0.929,0.091,0.0,0.647
198848,9606.ENSP00000346196 (pp) 9606.ENSP00000381231,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000381231,False,pp,0.505,,0.0,0.0,0.0,0.061,0.0,0.0,0.495
198854,9606.ENSP00000346196 (pp) 9606.ENSP00000485527,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000485527,False,pp,0.541,,0.0,0.0,0.0,0.0,0.0,0.0,0.541
198596,9606.ENSP00000215375 (pp) 9606.ENSP00000317780,pp,9606.ENSP00000215375 (pp) 9606.ENSP00000317780,False,pp,0.98,,0.0,0.0,0.0,0.929,0.246,0.0,0.663
198857,9606.ENSP00000346196 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000500990,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.65,0.0
198863,9606.ENSP00000346196 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000419087,False,pp,0.998,,0.0,0.0,0.0,0.206,0.897,0.967,0.384
198605,9606.ENSP00000230361 (pp) 9606.ENSP00000230381,pp,9606.ENSP00000230361 (pp) 9606.ENSP00000230381,False,pp,0.72,,0.0,0.0,0.0,0.111,0.0,0.0,0.698
198860,9606.ENSP00000346196 (pp) 9606.ENSP00000355206,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000355206,False,pp,0.997,,0.0,0.0,0.0,0.0,0.894,0.967,0.282
198611,9606.ENSP00000230361 (pp) 9606.ENSP00000262340,pp,9606.ENSP00000230361 (pp) 9606.ENSP00000262340,False,pp,0.737,,0.0,0.0,0.0,0.086,0.0,0.0,0.725
198866,9606.ENSP00000346196 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000441126,False,pp,0.999,,0.0,0.0,0.0,0.589,0.825,0.967,0.846
198869,9606.ENSP00000346196 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000346196 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.124,0.992,0.967,0.536
198617,9606.ENSP00000230361 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000230361 (pp) 9606.ENSP00000467661,False,pp,0.884,,0.0,0.0,0.0,0.049,0.0,0.0,0.884
198872,9606.ENSP00000346839 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000426809,False,pp,0.712,,0.0,0.0,0.0,0.0,0.0,0.0,0.712
198620,9606.ENSP00000230381 (pp) 9606.ENSP00000467661,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000467661,False,pp,0.67,,0.0,0.0,0.0,0.049,0.0,0.0,0.668
198626,9606.ENSP00000230381 (pp) 9606.ENSP00000426809,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000426809,False,pp,0.67,,0.0,0.0,0.0,0.053,0.0,0.0,0.666
198881,9606.ENSP00000349486 (pp) 9606.ENSP00000420525,pp,9606.ENSP00000349486 (pp) 9606.ENSP00000420525,False,pp,0.554,,0.0,0.0,0.0,0.057,0.046,0.102,0.513
198629,9606.ENSP00000230381 (pp) 9606.ENSP00000262340,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000262340,False,pp,0.796,,0.0,0.0,0.0,0.0,0.0,0.0,0.796
198884,9606.ENSP00000349486 (pp) 9606.ENSP00000368166,pp,9606.ENSP00000349486 (pp) 9606.ENSP00000368166,False,pp,0.818,,0.0,0.0,0.0,0.231,0.05,0.0,0.77
198638,9606.ENSP00000237014 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000237014 (pp) 9606.ENSP00000346839,False,pp,0.627,,0.0,0.0,0.0,0.049,0.0,0.0,0.623
198893,9606.ENSP00000352167 (pp) 9606.ENSP00000411124,pp,9606.ENSP00000352167 (pp) 9606.ENSP00000411124,False,pp,0.618,,0.0,0.0,0.0,0.049,0.0,0.0,0.614
198899,9606.ENSP00000355206 (pp) 9606.ENSP00000419087,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000419087,False,pp,0.994,,0.0,0.0,0.0,0.0,0.812,0.967,0.213
198896,9606.ENSP00000355206 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000500990,False,pp,0.676,,0.0,0.0,0.0,0.0,0.0,0.65,0.112
198902,9606.ENSP00000355206 (pp) 9606.ENSP00000441126,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000441126,False,pp,0.997,,0.0,0.0,0.0,0.0,0.825,0.967,0.556
198644,9606.ENSP00000237014 (pp) 9606.ENSP00000500990,pp,9606.ENSP00000237014 (pp) 9606.ENSP00000500990,False,pp,0.753,,0.0,0.0,0.0,0.064,0.0,0.4,0.597
198905,9606.ENSP00000355206 (pp) 9606.ENSP00000458770,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000458770,False,pp,0.999,,0.0,0.0,0.0,0.105,0.991,0.967,0.304
198911,9606.ENSP00000359864 (pp) 9606.ENSP00000416741,pp,9606.ENSP00000359864 (pp) 9606.ENSP00000416741,False,pp,0.597,,0.0,0.0,0.0,0.0,0.0,0.4,0.357
198653,9606.ENSP00000248668 (pp) 9606.ENSP00000312535,pp,9606.ENSP00000248668 (pp) 9606.ENSP00000312535,False,pp,0.546,,0.0,0.0,0.07,0.08,0.163,0.4,0.106
