SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
180181,9606.ENSP00000304408 (pp) 9606.ENSP00000327336,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000327336,False,pp,0.89,,0.0,0.0,0.0,0.471,0.091,0.0,0.79
180187,9606.ENSP00000318650 (pp) 9606.ENSP00000498748,pp,9606.ENSP00000318650 (pp) 9606.ENSP00000498748,False,pp,0.908,,0.0,0.0,0.063,0.074,0.0,0.9,0.066
180184,9606.ENSP00000304408 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000304408 (pp) 9606.ENSP00000346839,False,pp,0.928,,0.0,0.0,0.0,0.447,0.05,0.0,0.874
179161,9606.ENSP00000052754 (pp) 9606.ENSP00000297848,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000297848,False,pp,0.937,,0.0,0.0,0.0,0.276,0.328,0.0,0.882
180190,9606.ENSP00000321797 (pp) 9606.ENSP00000330218,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000330218,False,pp,0.506,,0.0,0.0,0.0,0.074,0.0,0.0,0.488
179167,9606.ENSP00000052754 (pp) 9606.ENSP00000266718,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000266718,False,pp,0.978,,0.0,0.0,0.173,0.862,0.0,0.0,0.824
180193,9606.ENSP00000321797 (pp) 9606.ENSP00000344479,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000344479,False,pp,0.507,,0.0,0.0,0.0,0.0,0.0,0.0,0.507
180199,9606.ENSP00000321797 (pp) 9606.ENSP00000332879,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000332879,False,pp,0.557,,0.0,0.0,0.0,0.0,0.0,0.5,0.152
180196,9606.ENSP00000321797 (pp) 9606.ENSP00000375921,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000375921,False,pp,0.552,,0.0,0.0,0.0,0.106,0.0,0.0,0.519
179173,9606.ENSP00000052754 (pp) 9606.ENSP00000327336,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000327336,False,pp,0.989,,0.0,0.0,0.064,0.311,0.0,0.4,0.976
180202,9606.ENSP00000321797 (pp) 9606.ENSP00000327336,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000327336,False,pp,0.606,,0.0,0.0,0.0,0.0,0.0,0.0,0.606
179179,9606.ENSP00000052754 (pp) 9606.ENSP00000351807,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000351807,False,pp,0.993,,0.0,0.0,0.0,0.162,0.292,0.0,0.99
180205,9606.ENSP00000321797 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000379140,False,pp,0.614,,0.0,0.0,0.0,0.0,0.0,0.0,0.614
180211,9606.ENSP00000321797 (pp) 9606.ENSP00000357206,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000357206,False,pp,0.621,,0.0,0.0,0.0,0.0,0.045,0.0,0.62
180208,9606.ENSP00000321797 (pp) 9606.ENSP00000340226,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000340226,False,pp,0.621,,0.0,0.0,0.0,0.0,0.0,0.0,0.621
179185,9606.ENSP00000052754 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000346839,False,pp,0.996,,0.0,0.0,0.0,0.181,0.292,0.0,0.995
180214,9606.ENSP00000321797 (pp) 9606.ENSP00000391826,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000391826,False,pp,0.625,,0.0,0.0,0.0,0.042,0.0,0.0,0.625
179191,9606.ENSP00000168712 (pp) 9606.ENSP00000479134,pp,9606.ENSP00000168712 (pp) 9606.ENSP00000479134,False,pp,0.505,,0.0,0.0,0.0,0.0,0.0,0.0,0.505
180217,9606.ENSP00000321797 (pp) 9606.ENSP00000498748,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000498748,False,pp,0.649,,0.0,0.0,0.0,0.0,0.0,0.0,0.649
180223,9606.ENSP00000321797 (pp) 9606.ENSP00000351807,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000351807,False,pp,0.651,,0.0,0.0,0.0,0.042,0.0,0.0,0.651
180220,9606.ENSP00000321797 (pp) 9606.ENSP00000323588,pp,9606.ENSP00000321797 (pp) 9606.ENSP00000323588,False,pp,0.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.65
