SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
158945,9606.ENSP00000226218 (pp) 9606.ENSP00000355896,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000355896,False,pp,0.519,,0.0,0.0,0.0,0.042,0.292,0.0,0.348
158951,9606.ENSP00000226218 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000379140,False,pp,0.608,,0.0,0.0,0.0,0.055,0.0,0.0,0.601
158948,9606.ENSP00000226218 (pp) 9606.ENSP00000416330,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000416330,False,pp,0.598,,0.0,0.0,0.0,0.071,0.05,0.0,0.58
159461,9606.ENSP00000339917 (pp) 9606.ENSP00000482674,pp,9606.ENSP00000339917 (pp) 9606.ENSP00000482674,False,pp,0.733,,0.0,0.0,0.0,0.0,0.109,0.5,0.45
159467,9606.ENSP00000340226 (pp) 9606.ENSP00000372170,pp,9606.ENSP00000340226 (pp) 9606.ENSP00000372170,False,pp,0.805,,0.0,0.0,0.0,0.0,0.071,0.0,0.799
159464,9606.ENSP00000340226 (pp) 9606.ENSP00000403644,pp,9606.ENSP00000340226 (pp) 9606.ENSP00000403644,False,pp,0.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.625
159470,9606.ENSP00000340226 (pp) 9606.ENSP00000344479,pp,9606.ENSP00000340226 (pp) 9606.ENSP00000344479,False,pp,0.849,,0.0,0.0,0.0,0.0,0.0,0.0,0.849
158957,9606.ENSP00000226218 (pp) 9606.ENSP00000368104,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000368104,False,pp,0.623,,0.0,0.0,0.0,0.044,0.0,0.0,0.622
158963,9606.ENSP00000226218 (pp) 9606.ENSP00000266085,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000266085,False,pp,0.736,,0.0,0.0,0.0,0.0,0.16,0.0,0.699
158960,9606.ENSP00000226218 (pp) 9606.ENSP00000297261,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000297261,False,pp,0.658,,0.0,0.0,0.0,0.043,0.0,0.0,0.657
159476,9606.ENSP00000340914 (pp) 9606.ENSP00000417035,pp,9606.ENSP00000340914 (pp) 9606.ENSP00000417035,False,pp,0.565,,0.0,0.0,0.0,0.113,0.0,0.0,0.53
159482,9606.ENSP00000344314 (pp) 9606.ENSP00000392495,pp,9606.ENSP00000344314 (pp) 9606.ENSP00000392495,False,pp,0.5,,0.0,0.0,0.0,0.127,0.0,0.0,0.451
158969,9606.ENSP00000226218 (pp) 9606.ENSP00000415786,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000415786,False,pp,0.803,,0.0,0.0,0.0,0.079,0.0,0.0,0.795
158975,9606.ENSP00000226218 (pp) 9606.ENSP00000370473,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000370473,False,pp,0.864,,0.0,0.0,0.0,0.072,0.0,0.0,0.86
158972,9606.ENSP00000226218 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000398632,False,pp,0.863,,0.0,0.0,0.0,0.055,0.0,0.0,0.861
159485,9606.ENSP00000344479 (pp) 9606.ENSP00000403644,pp,9606.ENSP00000344479 (pp) 9606.ENSP00000403644,False,pp,0.675,,0.0,0.0,0.0,0.0,0.0,0.0,0.675
