SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
170936,9606.ENSP00000323588 (pp) 9606.ENSP00000484638,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000484638,False,pp,0.808,,0.0,0.0,0.0,0.054,0.8,0.0,0.069
170942,9606.ENSP00000323588 (pp) 9606.ENSP00000357206,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000357206,False,pp,0.891,,0.0,0.0,0.0,0.111,0.0,0.0,0.883
170429,9606.ENSP00000258302 (pp) 9606.ENSP00000297313,pp,9606.ENSP00000258302 (pp) 9606.ENSP00000297313,False,pp,0.533,,0.0,0.0,0.066,0.0,0.0,0.5,0.081
170435,9606.ENSP00000259915 (pp) 9606.ENSP00000302251,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000302251,False,pp,0.505,,0.0,0.0,0.0,0.0,0.045,0.0,0.503
170945,9606.ENSP00000323588 (pp) 9606.ENSP00000329170,pp,9606.ENSP00000323588 (pp) 9606.ENSP00000329170,False,pp,0.899,,0.0,0.0,0.0,0.14,0.132,0.0,0.875
170951,9606.ENSP00000327368 (pp) 9606.ENSP00000330523,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000330523,False,pp,0.56,,0.0,0.0,0.0,0.199,0.0,0.0,0.474
170948,9606.ENSP00000327368 (pp) 9606.ENSP00000359603,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000359603,False,pp,0.524,,0.0,0.0,0.121,0.082,0.0,0.4,0.133
170954,9606.ENSP00000327368 (pp) 9606.ENSP00000355751,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000355751,False,pp,0.568,,0.0,0.0,0.0,0.264,0.099,0.0,0.4
170441,9606.ENSP00000259915 (pp) 9606.ENSP00000317333,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000317333,False,pp,0.523,,0.0,0.0,0.0,0.088,0.0,0.0,0.499
170447,9606.ENSP00000259915 (pp) 9606.ENSP00000340292,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000340292,False,pp,0.534,,0.0,0.0,0.0,0.221,0.053,0.0,0.419
170957,9606.ENSP00000327368 (pp) 9606.ENSP00000331902,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000331902,False,pp,0.591,,0.0,0.0,0.095,0.042,0.0,0.54,0.096
170963,9606.ENSP00000327368 (pp) 9606.ENSP00000369889,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000369889,False,pp,0.664,,0.0,0.0,0.15,0.067,0.0,0.4,0.377
170960,9606.ENSP00000327368 (pp) 9606.ENSP00000364140,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000364140,False,pp,0.638,,0.0,0.0,0.116,0.088,0.0,0.4,0.341
170966,9606.ENSP00000327368 (pp) 9606.ENSP00000360493,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000360493,False,pp,0.875,,0.0,0.0,0.0,0.103,0.0,0.0,0.866
170453,9606.ENSP00000259915 (pp) 9606.ENSP00000358677,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000358677,False,pp,0.54,,0.0,0.0,0.0,0.059,0.0,0.0,0.531
170459,9606.ENSP00000259915 (pp) 9606.ENSP00000487174,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000487174,False,pp,0.546,,0.0,0.0,0.0,0.067,0.071,0.0,0.518
170969,9606.ENSP00000327368 (pp) 9606.ENSP00000359114,pp,9606.ENSP00000327368 (pp) 9606.ENSP00000359114,False,pp,0.877,,0.0,0.0,0.091,0.623,0.0,0.4,0.472
170462,9606.ENSP00000259915 (pp) 9606.ENSP00000266744,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000266744,False,pp,0.577,,0.0,0.0,0.0,0.0,0.049,0.0,0.573
170975,9606.ENSP00000328547 (pp) 9606.ENSP00000335306,pp,9606.ENSP00000328547 (pp) 9606.ENSP00000335306,False,pp,0.593,,0.0,0.0,0.0,0.257,0.0,0.0,0.475
170972,9606.ENSP00000328547 (pp) 9606.ENSP00000340292,pp,9606.ENSP00000328547 (pp) 9606.ENSP00000340292,False,pp,0.529,,0.0,0.0,0.0,0.211,0.107,0.0,0.386
170978,9606.ENSP00000328547 (pp) 9606.ENSP00000484638,pp,9606.ENSP00000328547 (pp) 9606.ENSP00000484638,False,pp,0.903,,0.0,0.0,0.0,0.0,0.902,0.0,0.048
170465,9606.ENSP00000259915 (pp) 9606.ENSP00000360493,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000360493,False,pp,0.581,,0.0,0.0,0.0,0.0,0.0,0.0,0.581
