SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
196228,9606.ENSP00000274242 (pp) 9606.ENSP00000278572,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000278572,False,pp,0.999,,0.0,0.0,0.0,0.923,0.992,0.0,0.583
196741,9606.ENSP00000350364 (pp) 9606.ENSP00000498074,pp,9606.ENSP00000350364 (pp) 9606.ENSP00000498074,False,pp,0.551,,0.0,0.0,0.0,0.048,0.0,0.0,0.548
196234,9606.ENSP00000274242 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000494697,False,pp,0.999,,0.0,0.0,0.0,0.945,0.991,0.0,0.519
196747,9606.ENSP00000354580 (pp) 9606.ENSP00000367806,pp,9606.ENSP00000354580 (pp) 9606.ENSP00000367806,False,pp,0.97,,0.0,0.0,0.0,0.817,0.782,0.0,0.314
196744,9606.ENSP00000354580 (pp) 9606.ENSP00000435777,pp,9606.ENSP00000354580 (pp) 9606.ENSP00000435777,False,pp,0.965,,0.082,0.0,0.0,0.775,0.786,0.0,0.306
196750,9606.ENSP00000354580 (pp) 9606.ENSP00000379339,pp,9606.ENSP00000354580 (pp) 9606.ENSP00000379339,False,pp,0.97,,0.055,0.0,0.0,0.769,0.786,0.0,0.442
196237,9606.ENSP00000274242 (pp) 9606.ENSP00000341885,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000341885,False,pp,0.999,,0.0,0.0,0.0,0.931,0.991,0.0,0.556
196243,9606.ENSP00000274242 (pp) 9606.ENSP00000311430,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000311430,False,pp,0.999,,0.042,0.0,0.0,0.939,0.991,0.0,0.523
196240,9606.ENSP00000274242 (pp) 9606.ENSP00000429374,pp,9606.ENSP00000274242 (pp) 9606.ENSP00000429374,False,pp,0.999,,0.0,0.0,0.0,0.992,0.991,0.0,0.657
196753,9606.ENSP00000354580 (pp) 9606.ENSP00000429374,pp,9606.ENSP00000354580 (pp) 9606.ENSP00000429374,False,pp,0.982,,0.0,0.0,0.0,0.841,0.842,0.0,0.353
196246,9606.ENSP00000275364 (pp) 9606.ENSP00000384675,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000384675,False,pp,0.614,,0.0,0.0,0.0,0.074,0.0,0.54,0.167
196759,9606.ENSP00000355206 (pp) 9606.ENSP00000435777,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000435777,False,pp,0.534,,0.114,0.0,0.0,0.103,0.0,0.0,0.461
196756,9606.ENSP00000354580 (pp) 9606.ENSP00000494697,pp,9606.ENSP00000354580 (pp) 9606.ENSP00000494697,False,pp,0.982,,0.069,0.0,0.0,0.837,0.843,0.0,0.349
196255,9606.ENSP00000275364 (pp) 9606.ENSP00000492612,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000492612,False,pp,0.667,,0.0,0.0,0.0,0.0,0.259,0.54,0.102
196252,9606.ENSP00000275364 (pp) 9606.ENSP00000409581,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000409581,False,pp,0.659,,0.0,0.0,0.0,0.067,0.0,0.0,0.649
196765,9606.ENSP00000355206 (pp) 9606.ENSP00000361355,pp,9606.ENSP00000355206 (pp) 9606.ENSP00000361355,False,pp,0.714,,0.0,0.0,0.0,0.108,0.578,0.253,0.104
196258,9606.ENSP00000275364 (pp) 9606.ENSP00000294117,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000294117,False,pp,0.702,,0.0,0.0,0.0,0.055,0.259,0.54,0.185
196771,9606.ENSP00000361423 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000362680,False,pp,0.68,,0.0,0.0,0.078,0.107,0.591,0.0,0.161
196768,9606.ENSP00000361423 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000386559,False,pp,0.509,,0.0,0.0,0.0,0.0,0.045,0.0,0.507
196774,9606.ENSP00000361423 (pp) 9606.ENSP00000384675,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000384675,False,pp,0.745,,0.0,0.0,0.0,0.06,0.323,0.0,0.631
196261,9606.ENSP00000275364 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000451030,False,pp,0.733,,0.0,0.0,0.0,0.091,0.288,0.0,0.62
196264,9606.ENSP00000275364 (pp) 9606.ENSP00000362680,pp,9606.ENSP00000275364 (pp) 9606.ENSP00000362680,False,pp,0.797,,0.0,0.0,0.0,0.074,0.088,0.0,0.779
196777,9606.ENSP00000361423 (pp) 9606.ENSP00000364995,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000364995,False,pp,0.912,,0.0,0.0,0.0,0.0,0.073,0.9,0.133
196270,9606.ENSP00000278572 (pp) 9606.ENSP00000364293,pp,9606.ENSP00000278572 (pp) 9606.ENSP00000364293,False,pp,0.515,,0.0,0.0,0.0,0.049,0.0,0.0,0.511
196783,9606.ENSP00000361423 (pp) 9606.ENSP00000420321,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000420321,False,pp,0.928,,0.0,0.0,0.0,0.086,0.167,0.9,0.173
196786,9606.ENSP00000361423 (pp) 9606.ENSP00000401303,pp,9606.ENSP00000361423 (pp) 9606.ENSP00000401303,False,pp,0.991,,0.0,0.0,0.0,0.141,0.61,0.9,0.776
196273,9606.ENSP00000278572 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000278572 (pp) 9606.ENSP00000451291,False,pp,0.539,,0.0,0.0,0.0,0.354,0.178,0.0,0.201
196279,9606.ENSP00000278572 (pp) 9606.ENSP00000302961,pp,9606.ENSP00000278572 (pp) 9606.ENSP00000302961,False,pp,0.732,,0.0,0.0,0.0,0.31,0.45,0.0,0.351
196789,9606.ENSP00000362680 (pp) 9606.ENSP00000386559,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000386559,False,pp,0.735,,0.0,0.0,0.0,0.067,0.064,0.0,0.721
196282,9606.ENSP00000278572 (pp) 9606.ENSP00000388806,pp,9606.ENSP00000278572 (pp) 9606.ENSP00000388806,False,pp,0.769,,0.0,0.0,0.0,0.39,0.507,0.0,0.295
196795,9606.ENSP00000362680 (pp) 9606.ENSP00000384675,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000384675,False,pp,0.962,,0.0,0.0,0.0,0.05,0.215,0.5,0.91
196792,9606.ENSP00000362680 (pp) 9606.ENSP00000369756,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000369756,False,pp,0.909,,0.0,0.0,0.0,0.062,0.666,0.4,0.572
196798,9606.ENSP00000362680 (pp) 9606.ENSP00000364995,pp,9606.ENSP00000362680 (pp) 9606.ENSP00000364995,False,pp,0.963,,0.0,0.0,0.0,0.087,0.091,0.9,0.614
