gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000198743.7	SLC5A3	2570.8283727548524	-1.059808760712914	0.17077098428821283	4.1956902295894265e-11	8.606043680227614e-9
ENSG00000134245.18	WNT2B	2091.3970545076972	-2.1474170531366368	0.3508957394595209	4.733274814338973e-11	9.424919606946824e-9
ENSG00000134602.16	STK26	533.505394928169	-1.6831648242126553	0.2741362570153892	4.7552032030514024e-11	9.424919606946824e-9
ENSG00000269113.4	TRABD2B	21.066653669216528	-2.9015105554400114	0.47310977387466496	4.6705434599500254e-11	9.424919606946824e-9
ENSG00000136826.15	KLF4	143.85024409544317	-2.8539290998927553	0.46803269805615494	5.442756658838935e-11	1.0667803051324312e-8
ENSG00000182732.18	RGS6	110.053863002112	1.33571186992621	0.21806086777892886	5.8189866158143273e-11	1.1157274337278775e-8
ENSG00000068650.19	ATP11A	611.8656000654985	-1.249143775913493	0.20544313741958753	7.745690263514685e-11	1.4382523815620951e-8
ENSG00000158270.12	COLEC12	530.0240000026633	-2.1668197802322933	0.35921323436137204	8.685391442835137e-11	1.5959406776209566e-8
ENSG00000133106.15	EPSTI1	105.16558325125922	-3.040657574388157	0.5079930602528318	1.0239395927301826e-10	1.862092207810353e-8
ENSG00000149256.16	TENM4	475.73327606346203	-1.1576309912938387	0.1915896686958058	1.0794158383894604e-10	1.9429485091010286e-8
ENSG00000037757.14	MRI1	103.85117944301939	-1.8817452123524476	0.31731722533420265	1.6539180052072383e-10	2.8886251100847212e-8
ENSG00000178752.16	ERFE	43.01147565153436	-2.373845507318932	0.40394040065263154	2.1904143563140628e-10	3.7152797351326986e-8
ENSG00000231728.5	TMSB15B-AS1	12.37755509509098	2.3964861917139206	0.40685807940623636	2.235736266412439e-10	3.756036927572897e-8
ENSG00000119922.11	IFIT2	441.01755336267996	-2.652272691175984	0.45280384505482174	2.329483898198769e-10	3.850970697310534e-8
ENSG00000173376.14	NDNF	497.3860153051883	2.7769520395314897	0.4781448497670704	2.6882638918030815e-10	4.350548169853794e-8
ENSG00000127914.19	AKAP9	543.2468581490848	-1.7227715797161243	0.29509915432646106	2.955133267914025e-10	4.738959167818491e-8
ENSG00000188313.13	PLSCR1	444.63858919638886	-2.1015516808152293	0.3620642899117709	3.3741016056961013e-10	5.3142100289713596e-8
ENSG00000187098.18	MITF	128.6214245147106	-1.8765302383021234	0.32294173346572386	3.606693018940408e-10	5.6302712260273265e-8
ENSG00000267924.1	ENSG00000267924	104.15890394655447	-3.278952777074457	0.5682883046074249	3.8604250258811337e-10	5.973499776889753e-8
ENSG00000215474.8	SKOR2	167.08450451645373	4.151971703031171	0.73346772092983	5.482979148076231e-10	8.337909670005578e-8
ENSG00000148225.17	WDR31	108.77343945392059	-1.2695345105250093	0.2221691409894019	7.400159290933146e-10	1.1062611007801752e-7
ENSG00000115474.7	KCNJ13	66.03818512014722	-3.8696301844224026	0.686348073237707	8.36817545005362e-10	1.240458949066772e-7
ENSG00000110680.14	CALCA	29.950914634773685	-3.4699461328317476	0.6179886204961549	9.975588885158471e-10	1.454292462266078e-7
ENSG00000156675.16	RAB11FIP1	721.8218997350789	-1.7023025483729515	0.30232768035605	1.0079272316677236e-9	1.4573636366080857e-7
ENSG00000083067.26	TRPM3	431.667359993465	-1.4173233173848905	0.25214500646541993	1.1601421120269531e-9	1.6638135655410937e-7
ENSG00000180828.3	BHLHE22	317.3564892284597	2.3466544965982004	0.4229352199900015	1.251351764697608e-9	1.7518924705766512e-7
ENSG00000185869.15	ZNF829	60.510726541231314	-1.793564762826726	0.321033790839677	1.2438336711693303e-9	1.7518924705766512e-7
ENSG00000227407.1	ENSG00000227407	484.0446285413502	1.131672917556749	0.20164012375220078	1.3568701645964857e-9	1.8846606065733864e-7
ENSG00000142611.17	PRDM16	179.2365124528507	-1.4081021959424467	0.2527368371759205	1.5175984801367183e-9	2.05071428956849e-7
ENSG00000169245.6	CXCL10	128.59778319855482	-5.043491492353037	0.9132439463840928	1.501227579909275e-9	2.05071428956849e-7
ENSG00000179348.13	GATA2	45.07450162564376	-3.3979152235204495	0.6155848506883347	1.6758179449269897e-9	2.239502162766068e-7
ENSG00000173230.17	GOLGB1	682.6594250315356	-1.3539075846813473	0.24386209933513794	1.7704298263239253e-9	2.3306255325637344e-7
ENSG00000087303.19	NID2	203.54999653792353	-1.6059386390149533	0.2908802202414713	1.949460206368274e-9	2.528564561789438e-7
ENSG00000164695.5	CHMP4C	46.15961012573095	-2.2678164338967326	0.41380916538971585	2.084190821683596e-9	2.664139572065118e-7
ENSG00000054654.20	SYNE2	980.8552534847528	-1.9350415685076736	0.3541146772272001	2.435508550789329e-9	3.090818045749911e-7
ENSG00000120549.19	KIAA1217	169.72105281255787	-1.6399961395283584	0.30016436237957345	2.6137903497596466e-9	3.2700185652312174e-7
ENSG00000144674.19	GOLGA4	309.8050799917223	-1.9064254994767214	0.35023584702941735	2.7696346335545455e-9	3.4165283171959567e-7
ENSG00000162733.19	DDR2	1825.610860801276	-1.3076311858854692	0.2391582544210571	2.9135620390713707e-9	3.5444989220151023e-7
ENSG00000172137.19	CALB2	264.1193274587129	1.5832937093060295	0.29439857630227856	3.942511515442686e-9	4.699047508946553e-7
ENSG00000257647.1	ENSG00000257647	149.57270226603816	-1.8624978612758925	0.3465043128403481	4.04107649038099e-9	4.784200623511453e-7
ENSG00000224078.15	SNHG14	5102.536297625532	-1.3040995068416261	0.2425393921572615	4.430609046571194e-9	5.210396238767723e-7
ENSG00000279561.3	ENSG00000279561	106.11032696688936	1.312329369125729	0.2445441891639341	4.815046242362273e-9	5.587987876004638e-7
ENSG00000125845.7	BMP2	145.95494403431675	-1.391122049487989	0.25938806952774424	5.129127291923174e-9	5.875182170748362e-7
ENSG00000066468.24	FGFR2	629.8608864981568	-1.4458714983891134	0.27126540894310375	5.858181435116668e-9	6.624251315093463e-7
ENSG00000112419.15	PHACTR2	126.47544710860048	-1.7129898701292385	0.322348130762294	5.9871341097050296e-9	6.72694558568132e-7
ENSG00000148737.18	TCF7L2	1832.9750518269307	-3.31629371598588	0.6287227519430505	6.054038055129081e-9	6.75906527167576e-7
ENSG00000138821.14	SLC39A8	168.45119780480297	-1.2207619719763265	0.229295073101483	6.761632444708603e-9	7.501584674506903e-7
ENSG00000138182.15	KIF20B	258.3513561801749	-1.6786767079667668	0.3182099972781652	7.258712169526363e-9	8.002730166902816e-7
ENSG00000187210.14	GCNT1	361.0676951178219	-1.7094283000058559	0.3260388309623574	8.67411509159244e-9	9.387201853723351e-7
ENSG00000100815.12	TRIP11	436.77101106358583	-1.258256890735531	0.23873182406078017	8.905034935589865e-9	9.578342455110073e-7
ENSG00000116690.13	PRG4	94.85203792391701	-1.6022343902998344	0.30656175025013205	9.302426733511904e-9	9.885229372237952e-7
ENSG00000229847.9	EMX2OS	66.3096472019058	-2.4377885857429535	0.4682176870124794	9.556667359432992e-9	1.003450072740464e-6
ENSG00000067066.17	SP100	81.24130617128385	-2.8291268773750624	0.5461457451869691	1.0289031678142815e-8	1.0608937967194419e-6
ENSG00000095951.17	HIVEP1	298.4750527060888	-1.2065056584315523	0.23002823684547175	1.034431593173152e-8	1.0608937967194419e-6
ENSG00000006453.14	BAIAP2L1	92.58154886914824	-1.0998838337945136	0.2094432167428718	1.1162970983096504e-8	1.1316942996656456e-6
ENSG00000147202.19	DIAPH2	215.2790998867468	-1.0037194430149883	0.19107444865120707	1.157284788413541e-8	1.1665430667208493e-6
ENSG00000088882.8	CPXM1	663.8493460929728	-1.0041224604354386	0.19136985562454456	1.2161291742950036e-8	1.2120067025177323e-6
ENSG00000162620.16	LRRIQ3	26.679910137045628	-2.2460988936626927	0.43788427473607044	1.4173193551498359e-8	1.3889729680468392e-6
ENSG00000254192.1	ENSG00000254192	13.977665213020959	-2.4652215264343917	0.48099809775978164	1.59746656959919e-8	1.5398530211874158e-6
ENSG00000078295.17	ADCY2	1047.9231199080145	1.582908225382368	0.3093144588850901	1.6457647223942552e-8	1.5777874838605793e-6
ENSG00000180758.12	GPR157	28.14905882697709	-1.8879598090232546	0.3692511545989972	1.8066683651996978e-8	1.71342096570552e-6
ENSG00000196352.18	CD55	215.37803777103605	-1.2574187403113328	0.2451951485273526	1.8912757015580348e-8	1.784069699223729e-6
ENSG00000047410.14	TPR	934.472135523734	-1.236910593685485	0.24241431974041822	1.97542676453246e-8	1.853538730125138e-6
ENSG00000106689.11	LHX2	132.68656951674123	-2.0548224803927164	0.4058695704249263	2.0068768617444533e-8	1.8730850709614897e-6
ENSG00000182575.8	NXPH3	55.27328490566451	2.546176699783942	0.5062862453951855	2.11247252641157e-8	1.961263966626321e-6
ENSG00000039560.14	RAI14	1491.3187923631351	-1.058336720782443	0.2063022827453719	2.1484203920028504e-8	1.9841955871691247e-6
ENSG00000107485.18	GATA3	216.89539810262306	-5.1055625070535005	1.0200554729458935	2.213352317541587e-8	2.033517441741333e-6
ENSG00000267327.2	LINC03092	19.82656496971896	-2.769302316967142	0.5483399177906177	2.2309450141535916e-8	2.0390606243351997e-6
ENSG00000269044.2	ENSG00000269044	23.549621222663834	-2.009830371850799	0.39821752113327974	2.2483008392320256e-8	2.0443312785594295e-6
ENSG00000171466.10	ZNF562	492.7262889710062	-1.0111844141908897	0.19748230196763306	2.349714632150048e-8	2.1040084320368957e-6
ENSG00000142621.21	FHAD1	25.2605500790059	-1.3916150243708323	0.27499061100583205	2.588062036325708e-8	2.2826707160392746e-6
ENSG00000110723.12	EXPH5	26.752339678515586	-1.5883092260827696	0.3154735105551335	2.6279213377550714e-8	2.3062951441790776e-6
ENSG00000059378.13	PARP12	117.66011698826436	-1.5149347137228113	0.3005235331278163	2.6518504617273677e-8	2.315774363607464e-6
ENSG00000138741.11	TRPC3	121.77886305253753	2.3666983027041746	0.4784829371069586	3.1817513629606526e-8	2.7378582459817515e-6
ENSG00000185352.10	HS6ST3	694.428073079662	2.101525690921617	0.42463172717154185	3.443465636811444e-8	2.948676399677372e-6
ENSG00000273136.9	NBPF26	61.37738028650824	-1.2495475190364584	0.2500693212419744	3.683211008701568e-8	3.1236462593026756e-6
ENSG00000231955.1	ENSG00000231955	90.87469069881871	-1.5353844857268375	0.3091968210978818	3.814226223024658e-8	3.2192799317777494e-6
ENSG00000288920.1	RPSA2	300.62023760058065	-2.08103778635518	0.4215870533028547	3.87789213819777e-8	3.2574293960861266e-6
ENSG00000151468.11	CCDC3	205.3841791708094	1.630249702922639	0.33038681788152086	4.0769729417259994e-8	3.3764226615984333e-6
ENSG00000155926.14	SLA	59.06246801129316	3.7170742975853455	0.764690209421164	4.3454633739534414e-8	3.548795088728644e-6
ENSG00000227128.5	LBX1-AS1	78.33340421559024	3.2044624817943363	0.658360565524444	4.42258880560253e-8	3.578645253707735e-6
ENSG00000261799.1	ENSG00000261799	247.02042613118755	-1.0140422469208474	0.20346186841147246	4.755622622619881e-8	3.8305563042472465e-6
ENSG00000128833.13	MYO5C	224.09835252333107	-1.5207902795723713	0.3091663663806391	4.911171421578303e-8	3.937866539847331e-6
ENSG00000145721.12	LIX1	541.1462869460847	-1.6072804414461228	0.32803055363503697	5.258882223735313e-8	4.17867938858968e-6
ENSG00000100285.10	NEFH	109.10400051005331	-1.5218827449837586	0.3104770601532812	5.406505957974594e-8	4.25084777391798e-6
ENSG00000143473.14	KCNH1	115.70112353265057	1.165862853294482	0.23654186517916131	5.44609748812621e-8	4.25084777391798e-6
ENSG00000111331.14	OAS3	470.1325053944753	-2.6861171711580227	0.5532481245705838	5.648609317905494e-8	4.3894919985838285e-6
ENSG00000133863.9	TEX15	98.00943672687947	-3.108831904872858	0.6413435082866712	5.7305510638345714e-8	4.41427601598436e-6
ENSG00000178665.16	ZNF713	29.418676798513893	-1.8148403993201179	0.37289507162782703	5.815351897689853e-8	4.460122064141261e-6
ENSG00000187372.11	PCDHB13	102.6005920970978	-2.1305356853084736	0.4391280026383208	5.934765657537854e-8	4.512468370645161e-6
ENSG00000038219.13	BOD1L1	426.99930266827687	-1.1906820822098811	0.24348581929994656	6.647138390313512e-8	4.96845428835298e-6
ENSG00000117724.15	CENPF	803.86640430981	-2.117192352566723	0.4384514013865824	6.828593413055801e-8	5.06235614826927e-6
ENSG00000137965.11	IFI44	183.25906403908905	-2.093758477842718	0.4338536012054385	6.91117291999981e-8	5.100966121706972e-6
ENSG00000134318.16	ROCK2	904.4922990087737	-1.2052135610928312	0.24769801433079097	7.256560484793937e-8	5.311440952355396e-6
ENSG00000196782.13	MAML3	107.40219485452606	-1.045910614458233	0.2143029073085204	7.753359775329804e-8	5.628364873943117e-6
ENSG00000197893.14	NRAP	17.657196257964102	-2.169766942368669	0.453082895728134	7.722677171658497e-8	5.628364873943117e-6
ENSG00000145244.12	CORIN	37.356443906153395	-2.5506164188169347	0.5338024410877592	8.370639593357087e-8	5.994136989293216e-6
ENSG00000113721.14	PDGFRB	266.94523931493967	-1.6127594136827068	0.3379780395135923	9.851358035410459e-8	6.841651800970098e-6
ENSG00000115353.11	TACR1	45.72209333112964	2.461283726290795	0.5222445584355653	1.0034577847228378e-7	6.941566793141513e-6
ENSG00000126070.20	AGO3	423.6994726138873	-1.0096252563632389	0.20931049708548632	1.0741979391279145e-7	7.401895174303286e-6
ENSG00000164171.11	ITGA2	114.8484925788426	-1.2947403552837564	0.27093912526462194	1.0867776988652461e-7	7.459439147075074e-6
ENSG00000145734.20	BDP1	426.36750293254244	-1.5328342194154836	0.32247408243591424	1.1110692554323199e-7	7.596613048769815e-6
ENSG00000170262.13	MRAP	43.714252772593575	-1.3137447876847446	0.2759521054953493	1.1661923330939721e-7	7.942715349721109e-6
ENSG00000145147.20	SLIT2	1753.2507207781823	-1.1149699677318874	0.23357523038454509	1.2543209405330035e-7	8.510085150385454e-6
ENSG00000138646.9	HERC5	360.42309550949653	-2.311801621529986	0.4922263201203545	1.2645087895576043e-7	8.532934765516211e-6
ENSG00000205572.11	SERF1B	69.69293876229311	1.129828274972757	0.23801122215207912	1.3374821150906353e-7	8.836398692958354e-6
ENSG00000102189.17	EEA1	343.4746470255776	-1.370503002371218	0.290057098183869	1.360606128703188e-7	8.955631384449341e-6
ENSG00000183323.13	CCDC125	81.1187830193519	-1.736490610740736	0.3700569268571357	1.407676777318438e-7	9.16288500070009e-6
ENSG00000115355.18	CCDC88A	1039.5555744218375	-1.4352483909805982	0.30635196408850685	1.590993844261413e-7	1.0280267916766053e-5
ENSG00000136235.17	GPNMB	558.1341302784814	-2.524472089354163	0.5454016332824421	1.683946551374341e-7	1.0801751696815772e-5
ENSG00000167074.15	TEF	153.82606891263714	1.0940777985093721	0.2326209017318987	1.711478857182306e-7	1.0899092794475046e-5
ENSG00000173638.19	SLC19A1	779.9327688386858	-1.7060740410289392	0.36689256081967025	1.719478945097019e-7	1.091065057248612e-5
ENSG00000134853.12	PDGFRA	127.44903798935269	-1.637303585998744	0.3519964745340861	1.7940148092683092e-7	1.1342803310212536e-5
ENSG00000197961.12	ZNF121	234.29167414271157	-1.266138439709117	0.2709887580422447	1.8491310944595033e-7	1.1608068507567843e-5
ENSG00000267470.6	ZNF571-AS1	73.14993813003565	-1.6417576811063568	0.35536493572207956	1.994608030976177e-7	1.2345573918042022e-5
ENSG00000287023.2	ENSG00000287023	16.88266246632187	2.342978062100056	0.5097975758386102	2.0117047940325678e-7	1.2407857540816259e-5
ENSG00000123360.12	PDE1B	239.40172832576732	1.590275687910564	0.34571343133728605	2.2263010358544655e-7	1.349551555755078e-5
ENSG00000268205.1	ENSG00000268205	456.25661773307166	-1.2921074344387948	0.27928607473828676	2.2521464258958988e-7	1.3605432518083444e-5
ENSG00000228623.9	ZNF883	87.31601819421373	-1.2095428070649579	0.2615311843447269	2.3727688624748953e-7	1.4285202298313022e-5
ENSG00000165646.14	SLC18A2	149.82404401848018	-1.0684178287053652	0.2302004555936301	2.439728439518477e-7	1.4638370637110861e-5
ENSG00000138772.13	ANXA3	205.12101201518922	-2.0793945661984807	0.4558320834143058	2.4719454768372506e-7	1.4781396003867491e-5
ENSG00000137261.15	KIAA0319	101.02784769316513	1.1543123357588887	0.2514929846946195	2.7452657601705546e-7	1.6250499332016302e-5
ENSG00000136111.14	TBC1D4	159.869401544807	-1.3848494881966948	0.3030031701803553	2.817948062194347e-7	1.6569534605702758e-5
ENSG00000148773.14	MKI67	806.4671501285405	-1.6258047846071109	0.35830466482976797	3.0035511537414725e-7	1.7602206761461653e-5
ENSG00000109107.14	ALDOC	330.26490589187824	1.8520516205067121	0.4116327883228944	3.2075454345323513e-7	1.867363084658438e-5
ENSG00000005102.14	MEOX1	69.86459530746451	-4.0851631590647095	0.9135416752283613	3.269847978088504e-7	1.8742262769216245e-5
ENSG00000174080.12	CTSF	209.2836389044025	-1.84462276024142	0.4088719715582412	3.2830834442674714e-7	1.8742262769216245e-5
ENSG00000269934.3	ENSG00000269934	36.13572419386174	1.4810420072984642	0.327960405345223	3.2780891812632783e-7	1.8742262769216245e-5
ENSG00000248485.2	PCP4L1	137.74721871537744	2.2645205770779593	0.5065171259748357	3.2983711304879593e-7	1.8768795723163742e-5
ENSG00000135968.22	GCC2	299.7594365423118	-1.462964443431749	0.3231151903384661	3.3367716129775186e-7	1.8926254422161874e-5
ENSG00000168807.17	SNTB2	239.70235502435477	-1.1484559263450194	0.25158667351458514	3.349013456294937e-7	1.8934806849052142e-5
ENSG00000253731.3	PCDHGA6	50.5827440450956	-3.413618184902566	0.7640818220982754	3.3740918782024534e-7	1.9015648796003603e-5
ENSG00000135870.12	RC3H1	617.2236457888949	-1.0311082568567984	0.2250549930215714	3.392732133016588e-7	1.905980726955816e-5
ENSG00000101311.17	FERMT1	49.062287971681215	-1.8747218277968938	0.41597615847838443	3.45569840157537e-7	1.9290670823984028e-5
ENSG00000139618.18	BRCA2	225.54802976951999	-2.0252908821917543	0.4513488342560196	3.4737038923334376e-7	1.9330011564909098e-5
ENSG00000135837.17	CEP350	441.3202319227335	-1.3227839532198464	0.29192523871027976	3.4966918911448656e-7	1.9396743698048876e-5
ENSG00000166250.12	CLMP	194.11483191453868	-1.1168824268642503	0.2449547319793019	3.537906991457597e-7	1.9563849319533545e-5
ENSG00000204950.4	LRRC10B	540.1024047387975	1.6277166226685023	0.36224955310288115	3.5512131999107666e-7	1.95760627645081e-5
ENSG00000177707.11	NECTIN3	1712.073107520452	1.1847210546829747	0.2612095228656531	3.5635936443309103e-7	1.9583112737070796e-5
ENSG00000101974.15	ATP11C	892.2954530013216	-1.2678620352332168	0.2800193811038878	3.6438069908123743e-7	1.9961725254015614e-5
ENSG00000110693.19	SOX6	233.0872212936021	-1.6203109260546686	0.361941176770063	3.976709542417961e-7	2.1650974175386675e-5
ENSG00000165970.12	SLC6A5	135.98445272975403	4.114858648336456	0.9451009821711482	4.2049967027184057e-7	2.2753417741089777e-5
ENSG00000250761.2	ENSG00000250761	84.2982426422976	1.5701147470823715	0.35229238862854517	4.249090027685355e-7	2.2921696663109985e-5
ENSG00000171303.8	KCNK3	129.69136150599107	1.0047781437431083	0.22260586052575781	4.551963477175947e-7	2.448068162725113e-5
ENSG00000165588.19	OTX2	622.1670227944272	-2.6831350870714448	0.6083779893715479	4.567281975318119e-7	2.4488405484684383e-5
ENSG00000112319.21	EYA4	113.57414257389335	-1.817702771830676	0.41028468027972037	4.824511148710687e-7	2.578920504947167e-5
ENSG00000132205.11	EMILIN2	157.65355940040143	-1.6836785426331633	0.3796762299815207	4.890161663721395e-7	2.6061163670104352e-5
ENSG00000050344.9	NFE2L3	425.0172703489908	-1.1437069456263504	0.25573348759956727	5.155471943151478e-7	2.731006759074837e-5
ENSG00000100503.27	NIN	635.5046866054246	-1.3445184303001059	0.30343188348081934	5.492142558658838e-7	2.891981932380355e-5
ENSG00000285520.1	ENSG00000285520	21.254383185393486	1.876478094561978	0.42764438278709715	5.673545553087275e-7	2.9697728058296597e-5
ENSG00000224382.2	LINC00703	13.864292392504266	2.5077179973623487	0.574486807156931	5.73920238068548e-7	2.9952523667246116e-5
ENSG00000137831.15	UACA	138.78155263890082	-1.2574240112012378	0.2854473014187783	6.497569034376121e-7	3.3513777124676834e-5
ENSG00000175868.14	CALCB	75.76389067599101	-2.407477340345446	0.5553228245105463	6.546722309752015e-7	3.366885759301036e-5
ENSG00000163132.8	MSX1	72.15386614722325	-2.2300316173070636	0.5134604015248865	6.634576926129138e-7	3.392288028316464e-5
ENSG00000166415.15	WDR72	150.3713802851442	-2.5854932818626706	0.5979332166805043	6.724378573616081e-7	3.428266995334904e-5
ENSG00000115252.19	PDE1A	735.339858579574	1.2698939172526524	0.29012456085923066	7.007581963295034e-7	3.5217591405277606e-5
ENSG00000250893.1	ENSG00000250893	11.97751540284932	-2.0185340726021384	0.46274921662189994	7.154525363767074e-7	3.585392824342363e-5
ENSG00000287876.1	ENSG00000287876	40.486671801208594	2.846453659355395	0.6650779879981378	7.199127973204414e-7	3.597524573578636e-5
ENSG00000226887.8	ERVMER34-1	61.534739114912945	-2.7090641526830015	0.628870607855082	7.443355055552437e-7	3.709061671749858e-5
ENSG00000186687.16	LYRM7	446.3398093872194	-1.1226799012324193	0.25565582121227975	7.533568790394292e-7	3.743440942607192e-5
ENSG00000253250.3	C8orf88	136.98151274750347	-1.0670624088149085	0.24270198417489872	7.815659189122325e-7	3.8618551287427955e-5
ENSG00000166845.15	C18orf54	414.81062378572244	-1.0111597462343032	0.22989838445406746	8.057238206945721e-7	3.9590440660312675e-5
ENSG00000232415.2	ELN-AS1	21.06602158245257	-2.0589222840256234	0.47771227046179077	8.237096787902976e-7	4.036177426072458e-5
ENSG00000112394.18	SLC16A10	154.39270316120295	-1.9432293401492176	0.45171243086085944	8.284224224222004e-7	4.0480253549937995e-5
ENSG00000280128.1	ENSG00000280128	121.36262505082243	-1.8602135990075748	0.43383745604723606	8.64572975186715e-7	4.21300201168333e-5
ENSG00000082482.14	KCNK2	208.5342118410715	1.3344521478388176	0.3095404771573677	9.203263216709177e-7	4.447823647746572e-5
ENSG00000118432.13	CNR1	5223.911066915928	1.1189172621802488	0.25661078304049956	9.362351033726245e-7	4.512346235927075e-5
ENSG00000085224.23	ATRX	2514.46231598379	-1.1644951806572288	0.26972925442398205	1.00556482717512e-6	4.7683648628648734e-5
ENSG00000152822.15	GRM1	191.5627864329814	1.5166890450529384	0.3555147415667258	1.005573542508919e-6	4.7683648628648734e-5
ENSG00000105855.10	ITGB8	9830.260460076286	1.2143841957323527	0.28057284906766633	1.0108900620149335e-6	4.780724046633626e-5
ENSG00000075035.10	WSCD2	226.89869113637963	1.7440976247319833	0.41163160598866405	1.0345928479976922e-6	4.8797373900212e-5
ENSG00000278133.1	ENSG00000278133	45.91484371995285	-1.27634240781773	0.2978777997566359	1.0927457220269058e-6	5.126604929934739e-5
ENSG00000136040.9	PLXNC1	856.2686166159206	-1.0087317934192603	0.2336447969732007	1.126127271681437e-6	5.255260601180039e-5
ENSG00000234665.9	LERFS	49.43273787490322	-1.7355611821685168	0.4096585273798328	1.179450435912277e-6	5.489579337596983e-5
ENSG00000261668.1	ENSG00000261668	31.065381218256825	-1.8287797677241204	0.436021817177449	1.3014632743400536e-6	5.978596916499621e-5
ENSG00000231609.7	EHBP1-AS1	355.45976702692343	-1.4145613879515029	0.3348898120351955	1.332568859688195e-6	6.105588229844094e-5
