ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0033555	multicellular organismal response to stress	8/467	91/18870	0.0018722993769902854	0.021797737614813587	0.01775491182625145	RELN/NR4A2/RET/ASIC4/P2RX3/HTR1A/APOE/NR2E1	8
GO:0043954	cellular component maintenance	7/467	72/18870	0.0020023200192349684	0.022842558840123057	0.018605950087990996	C1QL1/CBLN2/SHANK1/CLDN1/APOE/CLDN3/MYOCD	7
GO:1904888	cranial skeletal system development	7/467	72/18870	0.0020023200192349684	0.022842558840123057	0.018605950087990996	PRRX1/TGFB2/IRX5/RUNX2/NEUROG1/SIX1/TBX1	7
GO:0040013	negative regulation of locomotion	21/467	423/18870	0.002090377231006443	0.02350934166316028	0.019149064719402996	BST2/SEMA3A/SFRP1/GREM1/NGFR/PTPRU/AGTR2/CXCL12/IGFBP3/SHH/EPPK1/DLC1/CCDC125/APOE/CCN3/CLDN19/DNAJA4/MITF/CLDN3/MYOCD/DPEP1	21
GO:0002551	mast cell chemotaxis	3/467	11/18870	0.0021428393376634355	0.023696579862183396	0.019301575854866075	KIT/VEGFD/VEGFA	3
GO:0044848	biological phase	3/467	11/18870	0.0021428393376634355	0.023696579862183396	0.019301575854866075	TGFB2/CDH3/SYCP2L	3
GO:0097164	ammonium ion metabolic process	4/467	23/18870	0.00225685404839297	0.02454715225238381	0.019994392607536278	DDC/BCHE/HTR1A/SLC22A3	4
GO:0035633	maintenance of blood-brain barrier	5/467	38/18870	0.0023255640249161377	0.0251566462640792	0.020490843781851068	CLDN1/ANGPT1/CLDN3/TJP3/VEGFA	5
GO:0021915	neural tube development	11/467	162/18870	0.0023828262452868557	0.025567081604834643	0.020825155691383275	GDF7/SFRP1/LRP2/TGFB2/ALDH1A2/SHH/SALL4/CTHRC1/DLC1/GBX2/FOXB1	11
GO:0050804	modulation of chemical synaptic transmission	23/467	489/18870	0.002609015109372166	0.027455853281388626	0.02236361693767092	RELN/KIT/GRM8/CNTN4/CBLN2/NGFR/SLC1A3/SHANK1/MME/P2RX3/NMU/PCDH8/BCHE/GRIN3B/SV2B/APOE/NR2E1/SCGN/CNTN2/HTR1B/CHRNB4/LRFN2/CHRNA3	23
GO:0140448	signaling receptor ligand precursor processing	5/467	39/18870	0.002614184518983602	0.027455853281388626	0.02236361693767092	PCSK1/MME/BCHE/REN/SLC30A8	5
GO:0009914	hormone transport	17/467	319/18870	0.00262761715220644	0.027524116343692784	0.022419219251709994	TBX3/TFAP2B/SFRP1/SLC16A10/INHBA/CGA/HTR1A/AQP1/REN/CCN3/F2RL2/GALR1/FOXA2/FOXD1/SLC30A8/LIF/EDN3	17
GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	4/467	24/18870	0.002655886846700211	0.02752968872428156	0.022423758123026105	AGTR2/REN/PDGFB/OR51E2	4
GO:1901863	positive regulation of muscle tissue development	4/467	24/18870	0.002655886846700211	0.02752968872428156	0.022423758123026105	IGF2/SHOX2/DLL1/SHH	4
GO:0006584	catecholamine metabolic process	6/467	57/18870	0.0027771877870269857	0.028120214320930578	0.022904758953705088	NR4A2/DDC/TGFB2/MOXD1/HTR1A/INSM1	6
GO:0031223	auditory behavior	3/467	12/18870	0.002804938254682244	0.028120214320930578	0.022904758953705088	STRA6/SLC1A3/NEUROG1	3
GO:0060442	branching involved in prostate gland morphogenesis	3/467	12/18870	0.002804938254682244	0.028120214320930578	0.022904758953705088	SFRP1/SHH/HOXA13	3
GO:0060788	ectodermal placode formation	3/467	12/18870	0.002804938254682244	0.028120214320930578	0.022904758953705088	TBX3/TBX2/SIX1	3
GO:0071697	ectodermal placode morphogenesis	3/467	12/18870	0.002804938254682244	0.028120214320930578	0.022904758953705088	TBX3/TBX2/SIX1	3
GO:0090084	negative regulation of inclusion body assembly	3/467	12/18870	0.002804938254682244	0.028120214320930578	0.022904758953705088	SORL1/HSPA2/DNAJA4	3
GO:0043393	regulation of protein binding	10/467	142/18870	0.002845370371047628	0.02845370371047628	0.02317639607545622	NES/SORL1/GREM2/GAS8/APOE/EFHB/PDGFB/PCSK9/VTN/PRMT8	10
GO:0006721	terpenoid metabolic process	8/467	98/18870	0.002985817057776131	0.029708505562333933	0.024198469862783997	CYP26A1/CYP26C1/CRABP2/RBP1/LRP2/ALDH1A2/DHRS3/CYP2E1	8
GO:0019233	sensory perception of pain	7/467	78/18870	0.0031648248951639786	0.031099888202477707	0.025331792803396935	CXCL12/MME/AQP1/CCN3/PRDM12/OPRM1/NPY1R	7
GO:0030534	adult behavior	10/467	145/18870	0.003308498912674122	0.032037270630774294	0.026095318938814435	CHL1/NR4A2/SHANK1/CXCL12/DMRT3/CNTN2/FOXA2/OPRM1/CHRNB4/CHRNA3	10
GO:0051480	regulation of cytosolic calcium ion concentration	6/467	59/18870	0.0033086350021706446	0.032037270630774294	0.026095318938814435	SV2B/TRPC4/SCGN/HTR1B/TRPC6/HRC	6
GO:0061430	bone trabecula morphogenesis	3/467	13/18870	0.0035799078684044167	0.03392049409890748	0.02762926100274262	SFRP1/GREM1/COL1A1	3
GO:0051894	positive regulation of focal adhesion assembly	4/467	26/18870	0.0035937941383618987	0.03392049409890748	0.02762926100274262	SFRP1/FMN1/KDR/VEGFA	4
GO:0001558	regulation of cell growth	20/467	417/18870	0.003894360019985638	0.036549903733671354	0.029770994105750605	SYT3/BST2/SEMA3A/SFRP1/GREM1/CRABP2/LMX1A/RERG/TGFB2/AGTR2/CXCL12/IGFBP3/INHBA/IGFBP4/MSX1/IGFBPL1/APOE/CCN3/MYOCD/VEGFA	20
GO:0002092	positive regulation of receptor internalization	4/467	27/18870	0.004137486511046269	0.038199584764776015	0.031114708841944033	GREM1/ANGPT1/PCSK9/VEGFA	4
GO:0007416	synapse assembly	12/467	200/18870	0.004259758491904534	0.039237218591324834	0.03195989275157096	LRRC4B/THBS2/POU4F1/GPC4/FLRT2/PCDHB5/CBLN2/SRPX2/ASIC2/NPTX1/PCDHB16/SIX1	12
GO:0050667	homocysteine metabolic process	3/467	14/18870	0.004473244846558154	0.04012858480505899	0.03268593729845982	CPS1/NOX4/DPEP1	3
GO:0070593	dendrite self-avoidance	3/467	14/18870	0.004473244846558154	0.04012858480505899	0.03268593729845982	CNTN4/ROBO3/CNTN2	3
GO:0097531	mast cell migration	3/467	14/18870	0.004473244846558154	0.04012858480505899	0.03268593729845982	KIT/VEGFD/VEGFA	3
GO:0098773	skin epidermis development	9/467	128/18870	0.0045891790406323366	0.040709672885235915	0.033159250988584056	DLL1/NGFR/TGFB2/SOX21/SHH/INHBA/ALX4/CLDN1/CDH3	9
GO:0051965	positive regulation of synapse assembly	6/467	63/18870	0.004593937897376749	0.040709672885235915	0.033159250988584056	LRRC4B/THBS2/FLRT2/CBLN2/SRPX2/ASIC2	6
GO:1903901	negative regulation of viral life cycle	4/467	28/18870	0.004734111201179534	0.041765381041517224	0.03401915698251118	BST2/PTX3/LY6E/CH25H	4
GO:0006775	fat-soluble vitamin metabolic process	5/467	45/18870	0.0049151717057064805	0.04279217471854107	0.03485551126484375	CYP26A1/CYP26C1/RBP1/LRP2/ALDH1A2	5
GO:0001649	osteoblast differentiation	14/467	257/18870	0.00499817612802608	0.0433983332793961	0.035349245614292674	HGF/IGF2/SFRP1/SHOX2/SMOC1/GREM1/SOX8/BMP3/CAT/IGFBP3/SHH/CTHRC1/RUNX2/COL1A1	14
GO:0007162	negative regulation of cell adhesion	16/467	312/18870	0.005006659103769122	0.0433983332793961	0.035349245614292674	PDE5A/GPNMB/TGFBI/CXCL12/SHH/DLC1/DACT2/ADAMTS18/PTPRC/CDH13/ANGPT1/LRRC32/COL1A1/GBP1/JAK3/VEGFA	16
GO:0006898	receptor-mediated endocytosis	14/467	258/18870	0.0051692938184526825	0.044613253172298147	0.03633883434848202	SORL1/H1-1/GREM1/RAB31/LRP2/DLL1/ANGPT1/APOE/CNTN2/HTR1B/PCSK9/VTN/VEGFA/SCARF1	14
GO:0090025	regulation of monocyte chemotaxis	4/467	29/18870	0.0053859108509807406	0.04618156820387374	0.03761627403481377	GREM1/MOSPD2/CXCL12/CCN3	4
GO:0072148	epithelial cell fate commitment	3/467	15/18870	0.005489824678931797	0.046273044533671405	0.037690784252270605	DLL1/HOXA13/PDPN	3
GO:1901654	response to ketone	12/467	208/18870	0.005798642203175681	0.048669364791981924	0.03964265905898674	SFRP1/CPS1/TGFB2/INHBA/PAPPA/HOXA11/CLDN1/HOXA10/HOXA13/PTPRC/AQP1/PTGER2	12
GO:0019827	stem cell population maintenance	11/467	183/18870	0.005996879894868543	0.049911138747648034	0.04065412123366692	PRRX1/TBX3/KIT/SFRP1/DLL1/HMGA2/SALL4/NR2E1/LIN28A/LIF/TBX1	11
GO:0009410	response to xenobiotic stimulus	20/467	434/18870	0.00601717526017567	0.04991628851489782	0.04065831587372826	CYP26A1/PCSK1/TFAP2B/SFRP1/CPS1/CAT/SLC1A3/RET/ASIC2/BCHE/TP73/SST/REN/CDH3/COL1A1/HTR1B/GSTA1/CYP2E1/EMX2/DPEP1	20
