ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0006029	proteoglycan metabolic process	86	-0.42727477213689985	-1.8135166118657484	1.8079748342076862e-4	0.0023295060363829802	0.0015763574682290846	3609	tags=35%, list=16%, signal=29%	BTK/GAL3ST3/HS6ST2/GPC1/HS3ST5/HS3ST3B1/CYTL1/CHST3/PXYLP1/IHH/HS3ST4/IDS/HS3ST2/FAM20B/EXTL3/IGF1/CHST10/BMPR2/HS6ST1/BMPR1B/EXTL1/ADAMTS7/NDST3/CHST15/XYLT1/COL11A1/COL2A1/GAL3ST4/TCF7L2/B3GAT1
GO:0006749	glutathione metabolic process	44	0.5274294702805756	2.013298664298098	1.834039428988846e-4	0.0023437724582990975	0.0015860114379467579	5171	tags=55%, list=24%, signal=42%	GSTM4/GSTK1/GSTO1/GSTT2B/GPX1/GCLM/MGST2/GSTP1/ETHE1/SOD1/GSS/DPEP1/PARK7/NFE2L2/GSTM3/GCLC/ARL6IP5/CTNS/GSTM1/GSTO2/MMACHC/GSR/GSTZ1/GLO1
GO:0010721	negative regulation of cell development	237	-0.31687937081767803	-1.5777000696141328	1.87522636542269e-4	0.0023898944711501133	0.0016172218225827834	2876	tags=24%, list=13%, signal=21%	DIP2B/TMEM131L/SLIT1/NOG/LHX2/TTPA/IHH/TRPV1/RNF10/RC3H1/SEMA6B/SPP1/ULK2/LILRB3/GDI1/ULK1/SEMA4C/RFLNA/IGF1/ATOH1/SEMA4D/NTN1/PLXNA3/SYNGAP1/GLI3/NKX6-1/TNFSF18/NKX6-2/TMEM178A/EPHB2/SKI/DLX2/TLR4/NODAL/WNT3/SEMA5A/GSK3B/SEMA3A/EFNB3/NOTCH1/NF1/SEMA6C/PAX6/DLX1/LIN28A/WNT7A/PTPRS/RGMA/DPYSL5/BCL11A/SEMA5B/SEMA6A/DCC/SOX11/MAP2/DAB1/FGL2/DRAXIN
GO:0050921	positive regulation of chemotaxis	110	0.3989161416840854	1.834651334999797	1.9374556567724444e-4	0.0024558559541250713	0.001661857412565838	1508	tags=25%, list=7%, signal=23%	CXCL12/MET/EDN1/SUCNR1/PGF/C5AR1/SERPINE1/STX3/F3/VEGFA/FGF16/SCG2/KDR/MOSPD2/CXCL8/MSTN/MCU/GPSM3/PDGFRB/F2RL1/SMOC2/F7/TMSB4X/THBS1/GAS6/P2RX4/THBS4
GO:0048732	gland development	391	0.2808333749242762	1.5110009770867603	1.9729843624333098e-4	0.002494150043076071	0.0016877707058409503	3367	tags=24%, list=15%, signal=21%	PITX1/STRA6/SERPINF1/MET/HGF/FGF7/EDN1/LIPA/TGM2/MSX2/TBX3/XDH/ALDH1A2/OAS2/ID2/ASCL1/GATA6/NR3C1/VEGFA/SIX1/HOXB9/IRF6/GPX1/CLDN1/FOXF1/TNFAIP3/PITX2/AREG/TYR/ELF3/PCSK1/SIX4/HLX/MTX1/TBX2/NHERF1/MSX1/HOXA13/HOXA11/CAV1/CGA/PCK2/PDGFA/EAF2/TPH1/CYP1B1/APOA1/GHRH/ADA/BMP4/IGF2/TP63/HOXA10/CPT1A/CEACAM1/ESRP2/MESP1/TGFB2/TBX19/CDH1/HAND2/GATA2/SOD1/VTN/CDKN2B/RAP1GAP/LSR/MAP2K1/MDK/RPS6KA1/ZBTB7B/CEBPB/FBXW7/ANXA1/NKX2-8/ACAT1/ORAI1/FADD/HPN/HES1/SRP54/NR0B1/STAT5A/TBX1/CYP1A1/XBP1/GDF7/TGFBR3/ARHGAP5/PDGFRA/CADM1/HESX1/TNFRSF11A/WNT5A/FPGS
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	85	-0.43482893283899227	-1.8437389684883196	2.0194315949184999e-4	0.0025328354850199042	0.001713948824449559	2717	tags=28%, list=12%, signal=25%	CACNG5/HIP1/DLG4/CLSTN1/GRIP1/DRD4/OPHN1/LRRC7/GSG1L/SNX27/NSG1/SST/CACNG2/NETO1/AP2B1/NETO2/CACNG4/STX1B/CACNG3/CACNG8/ERBB4/CACNG7/EFNB2/GPC4
GO:0006626	protein targeting to mitochondrion	103	0.39163148589742125	1.7896344247319989	2.0197877854956164e-4	0.0025328354850199042	0.001713948824449559	7280	tags=56%, list=33%, signal=38%	GRPEL1/TIMM17B/TOMM34/DNAJC19/MTX1/ATP5IF1/MIPEP/PARL/UBL5/LMAN1/SAMM50/HSPD1/BNIP3L/PRKN/TIMM23/IMMP2L/FBXW7/TIMM23B/PMPCB/ROMO1/MTX2/TIMM10B/TIMM29/CHCHD4/LEPROT/TSPO/TOMM7/TIMM13/MTERF4/FBXO7/HAX1/UBE2D3/VPS11/TIMM8B/PRKAA1/IMMP1L/C11orf65/BCAP31/PDCD5/MICALL2/TOMM20/SIRT4/MTCH2/PMPCA/FIS1/RHOU/TIMM9/TIMM21/TOMM22/TIMM17A/BID/TIMM10/USP36/ATG13/NDUFA13/UBE2L3/HSPA4/GDAP1
GO:0016049	cell growth	457	-0.27727163014937845	-1.4706252766308283	2.0107496005466612e-4	0.0025328354850199042	0.001713948824449559	4571	tags=30%, list=21%, signal=24%	FRZB/AKT1/SLC23A2/ADRA1A/CRKL/PAK6/DSCAM/ESR2/S100B/TNR/PML/AGTR2/BARHL2/OLFM1/PLXNA4/IGFBP4/CHPT1/RAB21/EIF2AK4/SMURF1/POU4F2/TRIM46/SEMA4A/LLPH/MAPT/CLSTN3/SEMA4G/BAP1/SMAD4/PTPRJ/SLC25A33/MECP2/PPP2R1A/RNF157/PAPPA2/SYT1/DCBLD2/RTN4/BLTP1/NPR1/DCLK1/UNC13A/SLIT2/DIP2B/PPP1R9B/SLIT1/LHX2/CDKL5/BRCA1/PPP3CB/ANAPC2/ING1/SEMA6B/EXTL3/SIN3A/DACT3/SPP1/MACF1/CLSTN1/FHL1/ULK2/SORBS2/GDI1/SPOCK1/CYFIP2/SYT2/ULK1/NLGN3/EIF4G2/SEMA4C/IGF1/L1CAM/SMARCA4/SERTAD2/SEMA4D/NTN1/BMPR2/MEIS1/PAK5/PRICKLE1/ZFYVE27/EGLN2/PUM2/PLXNA3/CPNE5/ACVR1B/SH3BP4/NKX6-1/EGFR/KIF14/NIN/CDH4/NRCAM/PAFAH1B1/AKAP6/GNG4/SGK2/NRG3/KDM2B/WNT3/ENPP1/FLRT1/SEMA5A/GSK3B/SEMA3A/RAPH1/MEX3C/SEMA6C/RERG/EFNA5/SMARCB1/PSRC1/PLXNA1/ADNP/WASF1/PTPRS/SPAG9/SOX9/IGFBPL1/MAP1B/RGMA/BCL11A/ISLR2/SEMA5B/TIAM1/SEMA6A/JADE3/DCC/KMT2D/MAP2/RND2/CACNG7/ST8SIA2/AUTS2/NEDD4L/DRAXIN
GO:0016570	histone modification	117	-0.39314236384430495	-1.7684275000228225	2.0729587974188565e-4	0.002585685308482563	0.0017497118628829373	4033	tags=31%, list=18%, signal=25%	SETD1A/FLCN/HDAC2/MIER2/RBBP4/OGT/DOT1L/KAT2A/MECP2/AURKB/UBE2B/CARM1/BRCA1/MTA1/EP300/BAZ2A/HCFC1/MSL1/ATXN7L3/KMT2B/NFYA/KAT2B/CREBBP/ACTL6B/PRDM12/KANSL1/MSL2/KMT2A/KDM6B/SETD1B/PCGF3/UHRF1/SETBP1/ASH2L/EP400/AUTS2
GO:0042255	ribosome assembly	60	0.4656959913700732	1.92626306009273	2.111201138836632e-4	0.0026194532648528583	0.0017725623596748666	5042	tags=50%, list=23%, signal=39%	RPS15/SBDS/RPF2/NIP7/MRPS7/RPSA2/RPS14/RRS1/RPS27/DDX28/RPL6/DDX3X/NOA1/RPL5/ABT1/BRIX1/NPM1/RPL10/RPL24/RPS5/MTERF4/EFL1/XRCC5/RPL11/RRP7BP/MTERF3/EIF6/C1QBP/MRPL20/RPS19
