ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0009145	purine nucleoside triphosphate biosynthetic process	89	0.3721400319811733	1.648045411154087	0.002068606595018696	0.01819151244364254	0.013186020945723898	5414	tags=51%, list=31%, signal=35%	NDUFS4/NDUFS2/PID1/ATP5F1A/ATP5F1C/NDUFS3/ANTKMT/ATP5F1B/VPS9D1/NDUFB6/NDUFB11/ENO1/NDUFA1/NME3/ATP5PD/NDUFS7/ATP5MJ/NUDT2/NDUFA12/NDUFB2/NDUFB3/NDUFA8/PPARGC1A/NDUFB4/NDUFB7/ATP5MC2/NDUFB9/PINK1/NDUFAB1/NDUFV1/NDUFA10/ATP5F1E/SPHK2/FLCN/SDHC/ATP5PF/ATP5F1D/NDUFS8/ATP5PB/TMSB4X/ATP5MC3/NDUFA6/ATP5PO/IMPDH2/NDUFA2
GO:0048857	neural nucleus development	60	0.4279996320463325	1.7583243120480168	0.002154632940490115	0.018718638237421	0.013568105271000728	2573	tags=30%, list=15%, signal=26%	PHOX2B/HOXB2/HOXB1/CALM1/YWHAQ/SIRT2/CDC42/NDRG2/PADI2/FOXP2/YWHAE/NDUFS3/CALM3/YWHAH/SYNGR3/CKB/LARGE1/GLUD1
GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	47	-0.49490668919228886	-1.761098812606487	0.002187818693031288	0.018924779443212792	0.013717525626552157	2020	tags=32%, list=11%, signal=28%	RTKN2/ACTN4/NMI/TRIM56/EDN1/SPHK1/EGFR/IFI35/RC3H2/TRIM44/GREM1/NFAT5/RC3H1/AGO3/EIF2AK2
GO:0031507	heterochromatin formation	77	-0.42961878106677986	-1.6615041878638395	0.0021912001526288895	0.018924779443212792	0.013717525626552157	3055	tags=35%, list=17%, signal=29%	HAT1/TASOR/MBD2/UHRF1/ATF7IP2/RB1/ZNFX1/ATF7IP/DNMT1/DNMT3A/KDM5A/SMARCA5/HELLS/SMCHD1/KMT2D/POLE3/RESF1/BAZ1A/UBR2/TRIP12/MPHOSPH8/RIF1/ATRX/SUZ12/TEX15/TPR/MYC
GO:0046777	protein autophosphorylation	177	-0.3513716119996398	-1.5320539814723086	0.0023296599089453174	0.019964643638287198	0.014471265652261306	4336	tags=34%, list=25%, signal=26%	EPHB4/STK33/OXSR1/WNK3/MAPKAPK3/IRAK1/ERBB2/SIK2/CAD/GSK3B/MAK/STK10/WNK2/VEGFC/RAP2A/PRKD2/NTRK1/INSR/ERBB4/CDKL5/VRK1/EIF2AK4/TAF1/TNK1/ENPP1/MAPK15/PRKX/CHEK2/AURKA/MAP3K13/IGF1R/MELK/UHMK1/TAOK1/CDK12/EGFR/MTOR/TOM1L1/SMG1/ATR/PRLR/MAP3K20/MAP3K21/GREM1/EEF2K/PIKFYVE/NBN/STK4/SLK/PEAK1/PDGFRA/GPNMB/EIF2AK1/PDGFRB/FGFR2/MRE11/DDR2/STK26/ATM/EIF2AK2
GO:0061041	regulation of wound healing	95	-0.39795356578240476	-1.5831048477011065	0.0024291846339708737	0.020407599928456588	0.01479234016095368	3901	tags=37%, list=22%, signal=29%	PLAUR/PROS1/ANXA1/CASK/TAFA5/SLC12A2/VIL1/FERMT2/APOE/SERPING1/F3/ANO6/EMILIN1/THBS1/WNT4/OCLN/CLDN1/CCN4/TNFAIP3/NFE2L2/THBD/MMRN1/EDN1/MYLK/MTOR/CLDN3/RREB1/EPPK1/KANK1/ARFGEF1/ADTRP/EMILIN2/FERMT1/PDGFRA/DDR2
GO:0033627	cell adhesion mediated by integrin	68	-0.4365480900489349	-1.6491688514036373	0.0024384228630010825	0.020421791477634066	0.014802626829821166	2423	tags=29%, list=14%, signal=25%	EMILIN1/ICAM1/ITGA11/ITGB4/ITGBL1/MMRN1/CCN3/PDE3B/PTPN11/EXT1/ITGA9/ITGA1/WNK1/IFT74/FBN1/PIEZO1/ITGA6/EMILIN2/FERMT1/ITGA2
GO:0048659	smooth muscle cell proliferation	114	-0.3767356580630396	-1.5508892355351334	0.0024742811718488056	0.02068293259341289	0.014991913577314922	2290	tags=27%, list=13%, signal=24%	MMP2/THBS1/ADAMTS1/CCN4/DNMT1/TNFAIP3/RPS6KB1/LDLRAP1/IGF1R/GJA1/CCN3/MAP3K5/BMPR2/CNN1/TPM1/EDN1/PRKDC/CTNNB1/VIPR2/SOD2/BMP4/BMPR1A/TRIB1/ITGA2/PDGFRB/TCF7L2/FGFR2/BMP2/DDR2/STAT1/ELN
GO:0050771	negative regulation of axonogenesis	63	0.3996617762945246	1.664909828800386	0.0024854863288448006	0.020737397256890017	0.015031391998674117	1909	tags=27%, list=11%, signal=24%	GDI1/SEMA6C/KIAA0319/SEMA6B/SEMA5B/MT3/SEMA4F/EFNB3/PLXNA3/SEMA4G/RGMA/SEMA4C/PSEN1/RTN4R/TRIM46/SEMA3E/RTN4
GO:1904263	positive regulation of TORC1 signaling	49	0.43421361984482004	1.7089852838550128	0.0025711584831010987	0.021268948032496723	0.015416683748471167	4587	tags=45%, list=26%, signal=33%	RRAGB/SRC/PIP4P1/RRAGA/RRAGD/RRAGC/KLHL22/LAMTOR1/LAMTOR5/GPR137/AKT1/OTUB1/SESN2/RNF167/GPR137B/RBX1/TBK1/FLCN/BMT2/CSNK1A1/LAMTOR3/MIOS
