ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0071692	protein localization to extracellular region	24/672	377/18870	0.004559706015568517	0.03878605027554258	0.030523971161559322	RSAD2/FBN2/SUCNR1/RAB11FIP1/TCF7L2/EXPH5/CFTR/CNR1/ADTRP/FBN1/CD2AP/AP1M2/DRD4/TFAP2B/LTBP1/ADRA2A/P2RX7/OPRM1/EPHA5/ABCC8/ABCA1/CCN3/ANG/LTBP2	24
GO:0007585	respiratory gaseous exchange by respiratory system	8/672	74/18870	0.004725006486268886	0.039977590466563254	0.03146169331089322	ELN/SLC5A3/PHOX2B/NTSR1/TLX3/CCBE1/EDN1/GRPR	8
GO:0050709	negative regulation of protein secretion	8/672	74/18870	0.004725006486268886	0.039977590466563254	0.03146169331089322	RSAD2/RAB11FIP1/ADTRP/DRD4/ADRA2A/OPRM1/ABCC8/CCN3	8
GO:0032956	regulation of actin cytoskeleton organization	22/672	337/18870	0.004823182878631233	0.04051984909521469	0.03188844175847877	BST2/ESAM/ELN/BAIAP2L1/ROCK2/PDGFRA/PDGFRB/TACR1/CCDC88A/LMOD1/CD2AP/MET/CGNL1/KANK1/DAAM2/TPM1/ALOX15/EPHA5/EDN1/BST1/FMN1/KANK4	22
GO:0040013	negative regulation of locomotion	26/672	423/18870	0.0051113206278126525	0.04192845651902436	0.03299699218000589	NOG/BST2/SULF1/KLF4/MITF/STK26/GATA3/CCDC125/MYOCD/SP100/ADTRP/BMP4/GREM1/SERPINF1/SEMA5B/KANK1/EPPK1/SEMA3B/EMILIN2/SEMA3C/TPM1/ABCC8/NHERF1/CCN3/CD74/WNT3A	26
GO:0050886	endocrine process	9/672	92/18870	0.00546996619095266	0.044309521700136106	0.03487085054933507	SUCNR1/RAB11FIP1/GATA3/CORIN/TACR1/AGT/OPRK1/EDN1/DAB2	9
GO:0032309	icosanoid secretion	6/672	46/18870	0.005557943399401844	0.04471746339112651	0.035191893819349104	TNFRSF11A/NTSR1/DRD4/P2RX7/PROCA1/EDN1	6
GO:1901861	regulation of muscle tissue development	6/672	46/18870	0.005557943399401844	0.04471746339112651	0.035191893819349104	CENPF/BMP4/LEF1/LOX/JPH2/WNT3A	6
GO:0031348	negative regulation of defense response	21/672	321/18870	0.00567126069649332	0.04555210238484077	0.035848740711297566	OAS1/ISG15/KLF4/SLC39A8/GATA3/OAS3/USP18/DHX58/HLA-B/RORA/PARP14/HLA-F/RNF125/TRIM38/CCN3/IFI16/SMPDL3B/SOCS3/NLRC5/NMI/SPINK5	21
GO:0051384	response to glucocorticoid	11/672	127/18870	0.005718740010331658	0.04585600126328337	0.03608790403253581	ANXA3/SLIT3/SERPINF1/FOS/IGFBP7/EDN1/FBXO32/FOSB/TH/PAPPA/FOSL2	11
GO:0045599	negative regulation of fat cell differentiation	7/672	61/18870	0.0057956777299275645	0.04623900605000934	0.03638932237706198	BMP2/GATA2/RORA/ANKRD26/SOD2/WNT1/WNT3A	7
GO:0060445	branching involved in salivary gland morphogenesis	4/672	21/18870	0.005883556700756438	0.0466728735526029	0.03673076882605641	FGFR2/SEMA3C/PLXND1/TGM2	4
GO:0071695	anatomical structure maturation	18/672	261/18870	0.0059174700350384055	0.046684756531508546	0.036740120531188865	BMP2/GATA2/GATA3/BRCA2/FERMT1/CFTR/KIF14/SHB/GREM1/CDH3/CNTN2/WNT1/EDN1/ADAMTS12/ANG/CNGB1/EPAS1/SPINK5	18
GO:0001660	fever generation	3/672	11/18870	0.0059890013636635575	0.046684756531508546	0.036740120531188865	TNFRSF11A/CNR1/PTGER3	3
GO:0001821	histamine secretion	3/672	11/18870	0.0059890013636635575	0.046684756531508546	0.036740120531188865	SLC18A2/EDN1/VAMP8	3
GO:0035812	renal sodium excretion	3/672	11/18870	0.0059890013636635575	0.046684756531508546	0.036740120531188865	CORIN/AGT/EDN1	3
GO:0042363	fat-soluble vitamin catabolic process	3/672	11/18870	0.0059890013636635575	0.046684756531508546	0.036740120531188865	CYP26B1/CYP26A1/CYP26C1	3
GO:0044848	biological phase	3/672	11/18870	0.0059890013636635575	0.046684756531508546	0.036740120531188865	FERMT1/CDH3/SPINK5	3
GO:0071838	cell proliferation in bone marrow	3/672	11/18870	0.0059890013636635575	0.046684756531508546	0.036740120531188865	LIPA/FGFR2/LEF1	3
GO:0010927	cellular component assembly involved in morphogenesis	11/672	128/18870	0.006061424158479244	0.04701806178396216	0.03700242617565676	PDGFRA/PDGFRB/LMOD1/KRT19/KNL1/NRAP/ACTC1/TPM1/EDN1/KRT8/MYL9	11
GO:0098773	skin epidermis development	11/672	128/18870	0.006061424158479244	0.04701806178396216	0.03700242617565676	KLF4/FGFR2/FERMT1/MET/CYP26B1/LHX2/NFKBIZ/CDH3/LGR5/KRT17/SPINK5	11
GO:0050878	regulation of body fluid levels	23/672	365/18870	0.006108583307884558	0.04730669972148383	0.03722957939230174	PRICKLE1/OAS2/PLSCR1/ITGA2/PDGFRA/CFTR/ADTRP/DGKH/F5/MYH9/PRKCQ/OPRK1/ADRA2A/EMILIN2/EDN1/TLN1/CYBA/THBD/VAMP8/FOSL2/MYL9/FAP/WNT3A	23
GO:0043434	response to peptide hormone	26/672	430/18870	0.0062943249873793055	0.048351397924052665	0.03805173935912496	STAT1/DDR2/GCNT1/ROCK2/TNFRSF11A/BRIP1/EGR1/LPIN3/FBN1/RPE65/HDAC9/MAP1B/KANK1/PID1/FOS/AGT/PRKCQ/OPRK1/WNT1/ABCC8/EDN1/TWIST2/COL1A1/SOCS3/TH/ERFE	26
GO:0097035	regulation of membrane lipid distribution	7/672	62/18870	0.00633767639697831	0.0484496001087329	0.03812902283171077	ATP11A/PLSCR1/ATP11C/ATP10A/P2RX7/ABCA1/ABCA4	7
